"","plotid","npp","siteid","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot_1","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl","X","aPAR_mean","bPAR_mean","tau_mean","LAI_mean","fPAR_mean","aPAR_sd","bPAR_sd","tau_sd","LAI_sd","fPAR_sd","regime_sd"
"71","TALL_046",7.56442840361722,"TALL",NA,9.4870439908,2.967218242,9.2997161574,9.9452613372,36,9.507,7.0306756352,4.0108944358,17.6594,12.682949334,6.6254732478,3.058989793,1,0.02,0.5975426672,74.119011628,6.2813142102,5.7823577086,3.6325232906,NA,7.3967103722,3.216978418,11.109885551,88.890114448,18.0044,615.72766666,4.104,0.867755304,14.003773716,67,66.2,25.3,0.378,1.15,0.617824773,NA,NA,NA,NA,NA,NA
"72","TALL_047",14.5484252278209,"TALL",NA,14.13899988,4.61337973633333,21.66935461,14.8553798966667,40,13.9333333333333,7.100013136,5.97758600566667,26.5496666666667,18.5422,6.02848084266667,2.79675179833333,0,0,0.730384615333333,356.7550804,12.7651248533333,13.7336957633333,5.14515622466667,NA,11.0195015266667,5.323507996,11.3852857636667,88.6147142366667,26.5496666666667,472.908333333333,4.275,0.922806072333333,20.4172475733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","TALL_049",1.94440043745542,"TALL",NA,18.531336415,8.2147567375,69.91409728,20.399262855,40,18.3625,5.476563013,8.336444731,27.5335,20.2250875,3.220081045,1.483125417,6.5,0.1625,0.822690887,79.77470432,4.328361905,7.56114071,8.9401553285,NA,20.647386085,3.642928581,49.2682663,50.7317337,27.7105,666.8875,3.475,0.8181199935,11.866879855,68,1338.7,254.8666667,0.191666667,3.463333333,0.807469053,85.79813518,102.3183431,0.083344666,0.703159536,0.082956367,0
"74","TALL_050",0.193359928883073,"TALL",NA,13.895871287,6.47623347166667,42.2489830233333,15.6328296746667,40,13.7333333333333,4.40462818166667,6.892690481,23.1973333333333,16.0206583333333,2.80691955266667,1.206929789,8.33333333333333,0.208333333333333,0.803925121,351.349699779333,7.699897793,12.9947497596667,6.80197388966667,NA,15.8130679433333,4.484442265,59.02096654,40.97903346,26.7906666666667,867.566666666667,4.66666666666667,0.868841051333333,12.870343904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","TALL_051",2.12833564909045,"TALL",NA,18.1455210275,7.50912638975,62.1214429525,19.8510562875,35,17.575,5.0299735525,8.44139775225,30.91225,22.27856875,3.21925231075,1.39115167525,2.5,0.09375,0.80853203775,873.539297675,14.7337811485,24.123979,7.9556880105,NA,18.4732504675,6.983285578,47.5859103575,52.4140896425,30.91225,762.53125,4.75625,0.878020728,17.1657771175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","TALL_053",1.96836865912722,"TALL",NA,15.7957705866667,5.75218155266667,34.4754865033333,16.8584716866667,40,15.05,6.52914859266667,6.650026926,29.9146666666667,20.5716916666667,5.89700701366667,2.514842583,0.666666666666667,0.0166666666666667,0.761839080333333,305.2060318,12.265729387,11.5613159833333,6.309265235,NA,13.08764731,6.431394615,13.0085792183333,86.99142078,29.9146666666667,605.425,4.51666666666667,0.952750288666667,24.04395373,69,1113.9,313.9,0.282333333,2.18,0.710170654,168.1076738,37.40280738,0.069082077,0.572974694,0.080012359,0.577350269
"77","TALL_055",2.48535675412144,"TALL",NA,13.0273321033333,6.192924858,39.7296403733333,14.49829798,40,12.5833333333333,7.664804494,6.72818371466667,26.132,17.2559916666667,4.97115329066667,2.39456568533333,3.66666666666667,0.0916666666666667,0.768541666666667,223.67302932,9.82046550133333,9.74002790266667,6.83775315733333,NA,11.7500439166667,6.15901958033333,26.4859781446667,73.5140218566667,26.132,720.733333333333,4.79166666666667,0.949456395666667,20.6785120866667,70,1292.666667,485.1666667,0.376333333,1.916666667,0.622200858,45.13671824,162.9269877,0.13450031,0.521568148,0.134655585,0
"78","TALL_058",1.45174606282711,"TALL",NA,13.7601927233333,5.46371189966667,31.1345062766667,14.78457181,43.3333333333333,13.2566666666667,6.539599161,6.82670361333333,31.0766666666667,19.2878133333333,6.52122264933333,2.98324209566667,0,0,0.747964631,675.291826333333,17.0462690166667,18.1945221566667,6.81531148933333,NA,10.5538169016667,5.92218116266667,8.37878520433333,91.6212147966667,31.0766666666667,690.823333333333,4.99333333333333,0.910605922666667,22.120336,71,1072.5,331.2666667,0.307666667,1.843333333,0.690874673,26.98166044,17.95364401,0.02136196,0.145028733,0.021457784,0
"79","TALL_059",0.768527987047268,"TALL",NA,14.69597237,6.10600107366667,41.2346061466667,15.9528580433333,40,14.1083333333333,6.66733585166667,7.75928013866667,33.576,21.8053916666667,5.916428,2.54739379633333,0.333333333333333,0.00833333333333333,0.758848566333333,1190.98811043333,24.4882992566667,23.5721518066667,7.63607905833333,NA,10.75078649,7.240449618,16.3938219026667,83.6061780966667,33.7776666666667,700.333333333333,6.275,0.931623661,25.8198390366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","TALL_060",2.6603213909914,"TALL",NA,11.4033768943333,3.79978326066667,16.0787409833333,12.0294728806667,43.3333333333333,11.27,6.932944173,4.285926738,24.1833333333333,14.8097283333333,6.02091438333333,2.871109191,1,0.02,0.727945940333333,87.49655045,6.43517107533333,6.344438133,5.12000008766667,NA,9.64297605366667,4.29364026166667,10.8087736426667,89.1912263566667,24.1833333333333,503.808333333333,3.31166666666667,0.886830785333333,16.9973756733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","TALL_061",0.785702640036929,"TALL",NA,12.7832796566667,7.52314644333333,60.7177955033333,15.0276464666667,36.6666666666667,12.61111111,4.30478435533333,8.23894979,26.6476666666667,15.6575194433333,2.67709280466667,1.13886737333333,6.66666666666667,0.180555555666667,0.81552682,247.730009193333,8.267926166,11.392609989,8.40542896066667,NA,15.21386837,5.031738313,52.8715906366667,47.1284093633333,26.7176666666667,1021.05,4.83055555566667,0.911294162333333,17.15880274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","TREE_025",5.56265923444749,"TREE",NA,6.91504342166667,5.12107372033333,27.7106132366667,8.631868737,40,6.60833333333333,5.87463585166667,5.48153292566667,19.333,9.04916666666667,4.052084518,1.92322255933333,9,0.225,0.776044277333333,107.4134693,5.462046842,8.46052410033333,6.58776450533333,NA,7.13254487366667,4.03384487166667,39.2740565666667,60.7259434333333,19.333,660.083333333333,3.83333333333333,0.911874948,14.6819217566667,72,1855.7,282.4333333,0.150333333,5.306666667,0.848555281,20.11442269,204.5750311,0.107621249,1.789115238,0.108273304,0
"83","TREE_039",3.87526329835523,"TREE",NA,7.48832049866667,3.61285490133333,13.8124896303333,8.39966758266667,36.6666666666667,7.436111111,7.675404447,4.15093092333333,19.6963333333333,9.03473889,6.31155381166667,3.308678698,2.66666666666667,0.0666666666666667,0.743548182,50.5991760166667,3.959417709,5.79780422033333,4.79990102166667,NA,5.83389968566667,3.53663422466667,18.2734954726667,81.7265045266667,19.6963333333333,568.269444433333,3.99444444433333,0.866317516666667,12.0466318,73,1694.2,397.6,0.23,4.35,0.765316964,NA,NA,NA,NA,NA,NA
"84","TREE_041",3.98644221618934,"TREE",NA,14.3252283366667,6.55460049366667,42.99103282,15.7234487166667,40,14.0916666666667,6.93611575233333,6.83703842933333,33.444,16.5295,4.16040372533333,2.13026737433333,5.33333333333333,0.133333333333333,0.853877525333333,307.18123435,6.38673180666667,13.877743035,8.00026613133333,NA,14.12821361,4.80895974833333,42.3852978133333,57.6147021866667,33.5286666666667,493.983333333333,5.28333333333333,0.898521684,14.90065922,74,1562.533333,283.3666667,0.178333333,4.12,0.820274909,60.36963917,117.7962789,0.067485801,0.633166645,0.067845281,0
"85","TREE_042",5.40951745100595,"TREE",NA,14.09972556,4.16467857933333,17.5724372533333,14.70443439,40,14.15,7.23813466533333,5.07772691033333,22.893,16.963675,6.847829202,3.39725509866667,0.333333333333333,0.00833333333333333,0.740942029,218.1377118,10.2213352396667,10.5445677433333,4.624594182,NA,10.8448088576667,5.13559600233333,11.3924032293333,88.60759677,22.893,488.95,4.28333333333333,0.936824505,17.9415593833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","TREE_045",6.85629346588363,"TREE",NA,10.89121125,5.550209859,30.80482948,12.1923415,40,10.1,4.797622844,6.41232787,21.411,13.512925,2.449166832,1.089494547,5,0.125,0.769318182,183.8147661,7.249531589,11.45683455,6.335250204,NA,10.58776373,4.285213095,48.08695381,51.91304619,21.411,800.55,4.65,0.909093434,14.12718546,75,1749.3,725.05,0.411,2.64,0.584983877,47.23473298,49.85102807,0.036769553,0.325269119,0.039703998,0
"87","TREE_046",3.03867326477752,"TREE",NA,9.64033641766667,4.52417485566667,20.47669994,10.649096149,40,9.425,6.695163746,5.16979333066667,22.0023333333333,12.354475,5.549219081,2.94457150066667,2.66666666666667,0.0666666666666667,0.786277174,115.793258476667,6.516605616,8.06823757933333,5.310345467,NA,7.547961857,4.36997747366667,29.73858956,70.26141044,22.0023333333333,555.608333333333,4.75,0.932836196333333,15.7553494333333,76,1329.4,139.7,0.1135,3.62,0.891543862,211.5663489,33.37544007,0.050204581,0.353553391,0.042365811,0
"88","TREE_047",2.68810657217101,"TREE",NA,12.5340834756667,5.15948672966667,28.17316933,13.693420792,40,12.225,6.162421579,5.32460778366667,21.3296666666667,14.4088583333333,3.42280023833333,1.66576937066667,5.33333333333333,0.133333333333333,0.792104468666667,35.2519588366667,3.43107771266667,4.65599942,5.90335034766667,NA,11.964814489,3.96958508033333,44.7299796433333,55.2700203566667,21.3296666666667,626.558333333333,4.13333333333333,0.882517989333333,13.5967403766667,77,1613.066667,199.6666667,0.123333333,4.92,0.874858692,50.04741086,114.381875,0.073145973,0.736545993,0.073985318,0
"89","TREE_049",8.03628323798894,"TREE",NA,11.9701639863333,4.73885829633333,23.55144353,12.9509611266667,40,12.5916666666667,6.33860898633333,5.504580193,22.595,14.8735083333333,6.60346433066667,3.08888544366667,3.33333333333333,0.0833333333333333,0.740753623333333,168.68870034,9.029985964,8.71630185433333,5.57786372766667,NA,9.82960318033333,4.35261306366667,18.9091377913333,81.09086221,22.595,541.891666666667,3.83333333333333,0.917586727666667,16.7202451066667,78,1705.066667,111.7666667,0.064666667,5.11,0.934450815,0.960902354,38.60379947,0.022501852,0.115325626,0.022642282,0
"90","TREE_056",0.83420694473461,"TREE",NA,8.80122441366667,5.59329950033333,31.62587443,10.4162324056667,40,8.25833333333333,6.25009494866667,5.749851229,19.8266666666667,11.053975,4.06126341066667,1.90655292266667,8.33333333333333,0.208333333333333,0.782443745,84.68632031,4.650478428,6.80243383866667,6.77216877033333,NA,8.85194271066667,3.92264468533333,46.0274949,53.9725051,19.8266666666667,727.358333333333,3.78333333333333,0.952555149666667,15.67689846,79,1580.933333,184.0333333,0.115333333,3.286666667,0.883806612,15.95754785,86.44173375,0.054151023,0.29280255,0.054272654,0
"91","UNDE_045",2.99132020090506,"UNDE",NA,10.807609837,5.051839594,27.0316853766667,11.9420136646667,40,10.975,7.783216009,6.521673189,23,15.6400166666667,6.44571681033333,3.085567274,0.333333333333333,0.00833333333333333,0.695388007,602.4853708,16.3409314133333,16.9884679933333,5.92415898233333,NA,7.98432194333333,5.556048453,10.020003176,89.9799968233333,23,489.183333333333,5.425,0.936754411666667,19.4142189866667,80,1381.25,67,0.0475,5.285,0.951480981,188.7267999,8.909545443,0.000707107,0.586898628,0.000179036,0
"92","UNDE_047",1.60518493752369,"UNDE",NA,15.93369168,5.01839062833333,26.57989746,16.7391181133333,40,15.925,6.312881916,6.06493301233333,24.3873333333333,18.8369,6.530756721,3.05927579633333,0,0,0.735324538666667,326.2258619,10.8658728813333,13.6503114276667,4.407789636,NA,12.6260495833333,5.992489639,12.3661063016667,87.6338937,24.3873333333333,617.541666666667,3.18333333333333,0.880993107666667,16.22776425,81,118.2,18.4,0.154,2.23,0.844331641,NA,NA,NA,NA,NA,NA
"93","UNDE_048",1.78458048598317,"UNDE",NA,9.71483055733333,4.535229877,20.89588163,10.7104437966667,43.3333333333333,9.39833333333333,6.00517643633333,5.558656011,21.5103333333333,13.85989,5.12340728433333,2.42162643033333,1.33333333333333,0.0266666666666667,0.718570487333333,196.1860004,9.11425216233333,10.5344640573333,5.305632314,NA,7.59628923066667,4.67562635366667,20.01575825,79.98424175,21.5103333333333,540.945,4.33833333333333,0.945443714333333,18.06116045,82,99.4,36.95,0.3745,1.27,0.624788742,5.798275606,9.687362902,0.118086832,0.480832611,0.119345485,0
"94","UNDE_049",3.73409492117205,"UNDE",NA,6.49557192666667,2.77727881133333,7.834849627,7.06210464266667,43.3333333333333,6.08666666666667,7.53600346666667,3.36998644266667,18.526,8.68371,6.37406667966667,3.36680720366667,1,0.025,0.728608695666667,71.2580629566667,4.60401894833333,6.54874586433333,4.34276108833333,NA,4.89240064233333,3.23882011166667,10.265546502,89.7344534966667,18.748,518.071666666667,3.295,0.809324288333333,10.7047503566667,83,104.05,32.3,0.312,1.535,0.6888939,35.42604974,10.60660172,0.004242641,0.077781746,0.003985184,0
"95","UNDE_050",4.2755558976159,"UNDE",NA,8.557978696,4.551974042,20.72046768,9.666512057,40,7.8,7.254961466,5.85815233,24.2,14.369725,5.055543067,2.413570734,1,0.025,0.698,246.5933838,10.81806425,11.38256868,5.877739693,NA,6.857216459,4.840119119,27.60576782,72.39423218,25.006,683.225,6.475,0.869575917,16.81489676,84,693.9333333,151.5333333,0.388,2.276666667,0.569360323,984.5789675,150.4205216,0.213028167,2.378283695,0.274064619,0.577350269
"96","UNDE_054",2.66736489415046,"UNDE",NA,18.5178563075,3.55203562425,13.40707515225,18.87996203,37.5,18.4520833325,6.25048032225,4.899683096,24.59575,21.9943708325,6.41167228375,2.9005378805,0,0,0.71587820525,316.6152545375,11.14446930375,11.8827721465,2.24524478525,NA,15.1681237875,5.7308816085,8.28241865225,91.71758135,24.59575,616.702083325,2.56666666675,0.76509526025,14.39745596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","UNDE_061",3.18665234051616,"UNDE",NA,12.7200627733333,5.09586496666667,25.9777573866667,13.68166311,36.6666666666667,12.8944444433333,6.23195356166667,6.375189197,24.3376666666667,16.4377027766667,6.91678546766667,2.992616811,0.333333333333333,0.00833333333333333,0.712677469333333,336.383169266667,11.79100259,13.6975065333333,5.60610751333333,NA,8.805561478,5.31935097766667,9.526623084,90.4733769166667,24.3376666666667,683.777777766667,5.47777777766667,0.935858936,19.9137398366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","MLBS_062",2.78383933711098,"MLBS",NA,8.8168240725,3.8712916425,15.0279842,9.6132862525,40,8.5875,7.0543904545,5.578323972,20.305,12.625475,7.4110740485,3.522982766,0,0,0.6788858695,407.473792745,13.4927772755,11.593454928,4.6038772645,NA,6.060314368,4.424476139,2.0342932805,97.96570672,20.305,350.5,3.7125,0.8161352085,13.980360135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","MLBS_064",5.83919946287123,"MLBS",NA,9.92534861933333,3.21059837966667,10.566347147,10.4281811016667,40,9.8,5.71935098466667,4.585710862,17.9646666666667,13.6751833333333,7.07190347433333,3.175057368,0,0,0.635674951333333,176.9444134,10.061105465,8.57551759166667,3.60514376566667,NA,7.355122538,4.20361898266667,3.935576483,96.0644235166667,17.9646666666667,382.691666666667,3.15833333333333,0.913797799,15.0499594733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","MLBS_065",2.52155986433781,"MLBS",NA,14.78925281,3.404863664,11.972622322,15.1717542666667,40,14.7916666666667,5.123809602,4.760305147,21.768,18.7382,6.11527501433333,2.56276991666667,0,0,0.660209109666667,260.280721133333,11.6318793966667,10.731144302,2.29005865866667,NA,12.2566415826667,5.026389352,8.067058466,91.9329415333333,21.768,337.275,2.43333333333333,0.862148505666667,16.0066316633333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","MLBS_069",6.94868313796141,"MLBS",NA,9.38900257566667,3.79692167666667,14.6272601266667,10.1117983323333,40,9.20833333333333,6.46891889933333,5.26543697166667,19.5003333333333,13.818,7.38923780266667,3.46800978266667,0,0,0.667400793666667,303.6723032,12.2200943,12.2303052066667,4.70624317733333,NA,6.53672945933333,4.47511141333333,2.41043177233333,97.58956823,19.5003333333333,408.833333333333,3.64166666666667,0.911993667666667,15.9615521533333,37,1513.6,183.2,0.122,4.01,0.878964059,NA,NA,NA,NA,NA,NA
"102","MLBS_071",1.71417362809882,"MLBS",NA,9.885890845,3.527654191,12.488545545,10.492898664,45,9.0075,5.7489693985,4.8586625635,19.1785,13.92032,6.599364884,2.941873835,0,0,0.628383459,183.2046613,9.588133094,9.2621132775,3.26956322,NA,8.0042061575,4.545032933,7.154807629,92.84519237,19.1785,404.6625,2.925,0.914567234,15.912127415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","MLBS_072",5.98362911830384,"MLBS",NA,11.9136227116667,4.981480309,24.9712834766667,12.91312577,40,11.6583333333333,6.80294383233333,5.61057894366667,21.2483333333333,15.7296833333333,5.86892307033333,2.57786763566667,2,0.05,0.679004329333333,201.473503643333,9.81557492733333,9.70108427,5.61262030033333,NA,10.275855408,5.384148529,13.939328487,86.0606715133333,21.2483333333333,322.1,3.21666666666667,0.918390184333333,17.2684158433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","MLBS_074",1.51161722672026,"MLBS",NA,10.6482313966667,3.22266424866667,10.454176698,11.1149489866667,43.3333333333333,10.09,6.81864677666667,4.663067047,19.0073333333333,14.6712416666667,7.01043552733333,3.33885252466667,0,0,0.649211797333333,227.50693158,10.937522843,9.29948092,3.23464866833333,NA,7.89710365866667,4.768737419,3.985923156,96.0140768433333,19.5593333333333,379.811666666667,2.88333333333333,0.913838210333333,15.5381709633333,38,1470.3,169.7,0.118,4.02,0.884581378,NA,NA,NA,NA,NA,NA
"105","MLBS_075",15.4638725500358,"MLBS",NA,11.030984609,3.72460926066667,14.2911749866667,11.6599018833333,40,10.5833333333333,6.438872663,5.87710154366667,20.193,15.9671916666667,7.39267140033333,3.19814461266667,0,0,0.656818181666667,626.1421434,18.0091538033333,15.6452274566667,3.967980887,NA,7.76079389833333,4.89820958133333,2.22547832333333,97.7745216766667,20.193,326.925,3.44166666666667,0.871254066333333,15.9708971266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","MLBS_076",5.05953214030415,"MLBS",NA,10.7666328693333,3.66505687533333,13.4364704333333,11.3759664193333,40,10.0333333333333,6.767437161,4.64075155366667,19.693,14.5882833333333,6.666822483,3.03218238,0,0,0.669222298333333,119.89834832,7.99795629566667,7.083214423,3.53201603266667,NA,8.83190526766667,4.60768672933333,5.30116635733333,94.69883364,19.7416666666667,353.441666666667,3.05,0.895722081333333,15.6531516233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
